_id,hodnota,pohlavi_kod,vek_txt,vuzemi_txt
6181b1b8973323caadff61a5,2762,Z,15-20,Mladá Boleslav
6181b1b8973323caadff61a6,2284,Z,15-20,Kolín
6181b1b8973323caadff61a7,2664,Z,15-20,Příbram
6181b1b8973323caadff61a8,4265,Z,15-20,České Budějovice
6181b1b8973323caadff61a9,1616,Z,15-20,Písek
6181b1b8973323caadff61aa,2378,Z,15-20,Tábor
6181b1b8973323caadff61ab,3904,Z,15-20,Plzeň-město
6181b1b8973323caadff61ac,2141,Z,15-20,Cheb
6181b1b8973323caadff61ad,2466,Z,15-20,Karlovy Vary
6181b1b8973323caadff61ae,3293,Z,15-20,Děčín
6181b1b8973323caadff61af,3069,Z,15-20,Chomutov
6181b1b8973323caadff61b0,55134,M,30-35,Hlavní město Praha
6181b1b8973323caadff61b1,5526,M,30-35,Kladno
6181b1b8973323caadff61b2,3667,M,30-35,Kolín
6181b1b8973323caadff61b3,4816,M,30-35,Mladá Boleslav
6181b1b8973323caadff61b4,3699,M,30-35,Příbram
6181b1b8973323caadff61b5,6807,M,30-35,České Budějovice
6181b1b8973323caadff61b6,2249,M,30-35,Písek
6181b1b8973323caadff61b7,3207,M,30-35,Tábor
6181b1b8973323caadff61b8,7469,M,30-35,Plzeň-město
6181b1b8973323caadff61b9,3001,M,30-35,Cheb
6181b1b8973323caadff61ba,3749,M,30-35,Karlovy Vary
6181b1b8973323caadff61bb,4031,M,30-35,Děčín
6181b1b8973323caadff61bc,4445,M,30-35,Chomutov
6181b1b8973323caadff61bd,3863,M,30-35,Litoměřice
6181b1b8973323caadff61be,3899,M,30-35,Most
6181b1b8973323caadff61bf,4387,M,30-35,Teplice
6181b1b8973323caadff61c0,3887,M,30-35,Ústí nad Labem
6181b1b8973323caadff61c1,3460,M,30-35,Česká Lípa
6181b1b8973323caadff61c2,2873,M,30-35,Jablonec nad Nisou
6181b1b8973323caadff61c3,5954,M,30-35,Liberec
6181b1b8973323caadff61c4,5301,M,30-35,Hradec Králové
6181b1b8973323caadff61c5,3772,M,30-35,Trutnov
6181b1b8973323caadff61c6,3435,M,30-35,Chrudim
6181b1b8973323caadff61c7,6418,M,30-35,Pardubice
6181b1b8973323caadff61c8,3086,M,30-35,Havlíčkův Brod
6181b1b8973323caadff61c9,3894,M,30-35,Jihlava
6181b1b8973323caadff61ca,3634,M,30-35,Třebíč
6181b1b8973323caadff61cb,15506,M,30-35,Brno-město
6181b1b8973323caadff61cc,3894,M,30-35,Břeclav
6181b1b8973323caadff61cd,4976,M,30-35,Hodonín
6181b1b8973323caadff61ce,3785,M,30-35,Znojmo
6181b1b8973323caadff61cf,7871,M,30-35,Olomouc
6181b1b8973323caadff61d0,3514,M,30-35,Prostějov
6181b1b8973323caadff61d1,4267,M,30-35,Přerov
6181b1b8973323caadff61d2,3926,M,30-35,Šumperk
6181b1b8973323caadff61d3,3396,M,30-35,Kroměříž
6181b1b8973323caadff61d4,4627,M,30-35,Uherské Hradiště
6181b1b8973323caadff61d5,4754,M,30-35,Vsetín
6181b1b8973323caadff61d6,6531,M,30-35,Zlín
6181b1b8973323caadff61d7,7363,M,30-35,Frýdek-Místek
6181b1b8973323caadff61d8,8454,M,30-35,Karviná
6181b1b8973323caadff61d9,5280,M,30-35,Nový Jičín
6181b1b8973323caadff61da,5906,M,30-35,Opava
6181b1b8973323caadff61db,11482,M,30-35,Ostrava-město
6181b1b8973323caadff61dc,3952,Z,40-45,Tábor
6181b1b8973323caadff61dd,8057,Z,40-45,Plzeň-město
6181b1b8973323caadff61de,3683,Z,40-45,Cheb
6181b1b8973323caadff61df,4424,Z,40-45,Karlovy Vary
6181b1b8973323caadff61e0,4751,Z,40-45,Děčín
6181b1b8973323caadff61e1,4841,Z,40-45,Chomutov
6181b1b8973323caadff61e2,4956,Z,40-45,Litoměřice
6181b1b8973323caadff61e3,4149,Z,40-45,Most
6181b1b8973323caadff61e4,4967,Z,40-45,Teplice
6181b1b8973323caadff61e5,4678,Z,40-45,Ústí nad Labem
6181b1b8973323caadff61e6,4182,Z,40-45,Česká Lípa
6181b1b8973323caadff61e7,3602,Z,40-45,Jablonec nad Nisou
6181b1b8973323caadff61e8,7072,Z,40-45,Liberec
6181b1b8973323caadff61e9,6451,Z,40-45,Hradec Králové
6181b1b8973323caadff61ea,60673,Z,40-45,Hlavní město Praha
6181b1b8973323caadff61eb,7181,Z,40-45,Kladno
6181b1b8973323caadff61ec,4335,Z,40-45,Kolín
6181b1b8973323caadff61ed,5618,Z,40-45,Mladá Boleslav
6181b1b8973323caadff61ee,4634,Z,40-45,Příbram
6181b1b8973323caadff61ef,8098,Z,40-45,České Budějovice
6181b1b8973323caadff61f0,2741,Z,40-45,Písek
6181b1b8973323caadff61f1,4517,Z,40-45,Trutnov
6181b1b8973323caadff61f2,3966,Z,40-45,Chrudim
6181b1b8973323caadff61f3,7140,Z,40-45,Pardubice
6181b1b8973323caadff61f4,3467,Z,40-45,Havlíčkův Brod
6181b1b8973323caadff61f5,4490,Z,40-45,Jihlava
6181b1b8973323caadff61f6,4061,Z,40-45,Třebíč
6181b1b8973323caadff61f7,15527,Z,40-45,Brno-město
6181b1b8973323caadff61f8,4637,Z,40-45,Břeclav
6181b1b8973323caadff61f9,5831,Z,40-45,Hodonín
6181b1b8973323caadff61fa,4364,Z,40-45,Znojmo
6181b1b8973323caadff61fb,9683,Z,40-45,Olomouc
6181b1b8973323caadff61fc,4417,Z,40-45,Prostějov
6181b1b8973323caadff61fd,4694,Z,40-45,Přerov
6181b1b8973323caadff61fe,4547,Z,40-45,Šumperk
6181b1b8973323caadff61ff,4038,Z,40-45,Kroměříž
6181b1b8973323caadff6200,5353,Z,40-45,Uherské Hradiště
6181b1b8973323caadff6201,5262,Z,40-45,Vsetín
6181b1b8973323caadff6202,7654,Z,40-45,Zlín
6181b1b8973323caadff6203,8204,Z,40-45,Frýdek-Místek
6181b1b8973323caadff6204,8400,Z,40-45,Karviná
6181b1b8973323caadff6205,5777,Z,40-45,Nový Jičín
6181b1b8973323caadff6206,6807,Z,40-45,Opava
6181b1b8973323caadff6207,12071,Z,40-45,Ostrava-město
6181b1b8973323caadff6208,76847,,55-60,Hlavní město Praha
6181b1b8973323caadff6209,10512,,55-60,Kladno
6181b1b8973323caadff620a,6024,,55-60,Kolín
6181b1b8973323caadff620b,7525,,55-60,Mladá Boleslav
6181b1b8973323caadff620c,7477,,55-60,Příbram
6181b1b8973323caadff620d,12286,,55-60,České Budějovice
6181b1b8973323caadff620e,4598,,55-60,Písek
6181b1b8973323caadff620f,6603,,55-60,Tábor
6181b1b8973323caadff6210,11641,,55-60,Plzeň-město
6181b1b8973323caadff6211,5898,,55-60,Cheb
6181b1b8973323caadff6212,7785,,55-60,Karlovy Vary
6181b1b8973323caadff6213,7758,,55-60,Děčín
6181b1b8973323caadff6214,8267,,55-60,Chomutov
6181b1b8973323caadff6215,7267,,55-60,Litoměřice
6181b1b8973323caadff6216,7704,,55-60,Most
6181b1b8973323caadff6217,8189,,55-60,Teplice
6181b1b8973323caadff6218,7242,,55-60,Ústí nad Labem
6181b1b8973323caadff6219,6425,,55-60,Česká Lípa
6181b1b8973323caadff621a,5432,,55-60,Jablonec nad Nisou
6181b1b8973323caadff621b,10312,,55-60,Liberec
6181b1b8973323caadff621c,9841,,55-60,Hradec Králové
6181b1b8973323caadff621d,7391,,55-60,Trutnov
6181b1b8973323caadff621e,6772,,55-60,Chrudim
6181b1b8973323caadff621f,10527,,55-60,Pardubice
6181b1b8973323caadff6220,6225,,55-60,Havlíčkův Brod
6181b1b8973323caadff6221,7166,,55-60,Jihlava
6181b1b8973323caadff6222,7423,,55-60,Třebíč
6181b1b8973323caadff6223,22826,,55-60,Brno-město
6181b1b8973323caadff6224,7569,,55-60,Břeclav
6181b1b8973323caadff6225,10550,,55-60,Hodonín
6181b1b8973323caadff6226,6913,,55-60,Prostějov
6181b1b8973323caadff6227,7182,,55-60,Znojmo
6181b1b8973323caadff6228,14566,,55-60,Olomouc
6181b1b8973323caadff6229,8574,,55-60,Přerov
6181b1b8973323caadff622a,7542,,55-60,Šumperk
6181b1b8973323caadff622b,6877,,55-60,Kroměříž
6181b1b8973323caadff622c,9607,,55-60,Uherské Hradiště
6181b1b8973323caadff622d,9754,,55-60,Vsetín
6181b1b8973323caadff622e,12498,,55-60,Zlín
6181b1b8973323caadff622f,14635,,55-60,Frýdek-Místek
6181b1b8973323caadff6230,17839,,55-60,Karviná
6181b1b8973323caadff6231,9786,,55-60,Nový Jičín
6181b1b8973323caadff6232,11723,,55-60,Opava
6181b1b8973323caadff6233,21638,,55-60,Ostrava-město
6181b1b8973323caadff6234,31547,M,60-65,Hlavní město Praha
6181b1b8973323caadff6235,4387,M,60-65,Kladno
6181b1b8973323caadff6236,2750,M,60-65,Kolín
6181b1b8973323caadff6237,3640,M,60-65,Mladá Boleslav
6181b1b8973323caadff6238,3571,M,60-65,Příbram
6181b1b8973323caadff6239,5740,M,60-65,České Budějovice
6181b1b8973323caadff623a,2122,M,60-65,Písek
6181b1b8973323caadff623b,3335,M,60-65,Tábor
6181b1b8973323caadff623c,5143,M,60-65,Plzeň-město
6181b1b8973323caadff623d,2743,M,60-65,Cheb
6181b1b8973323caadff623e,3608,M,60-65,Karlovy Vary
6181b1b8973323caadff623f,3526,M,60-65,Děčín
6181b1b8973323caadff6240,3685,M,60-65,Chomutov
6181b1b8973323caadff6241,3429,M,60-65,Litoměřice
6181b1b8973323caadff6242,3390,M,60-65,Most
6181b1b8973323caadff6243,3612,M,60-65,Teplice
6181b1b8973323caadff6244,3030,M,60-65,Ústí nad Labem
6181b1b8973323caadff6245,2948,M,60-65,Česká Lípa
6181b1b8973323caadff6246,2403,M,60-65,Jablonec nad Nisou
6181b1b8973323caadff6247,4414,M,60-65,Liberec
6181b1b8973323caadff6248,4701,M,60-65,Hradec Králové
6181b1b8973323caadff6249,3513,M,60-65,Trutnov
6181b1b8973323caadff624a,3186,M,60-65,Chrudim
6181b1b8973323caadff624b,4934,M,60-65,Pardubice
6181b1b8973323caadff624c,3053,M,60-65,Havlíčkův Brod
6181b1b8973323caadff624d,3522,M,60-65,Jihlava
6181b1b8973323caadff624e,3651,M,60-65,Třebíč
6181b1b8973323caadff624f,10084,M,60-65,Brno-město
6181b1b8973323caadff6250,3519,M,60-65,Břeclav
6181b1b8973323caadff6251,5072,M,60-65,Hodonín
6181b1b8973323caadff6252,3508,M,60-65,Znojmo
6181b1b8973323caadff6253,6710,M,60-65,Olomouc
6181b1b8973323caadff6254,3243,M,60-65,Prostějov
6181b1b8973323caadff6255,3990,M,60-65,Přerov
6181b1b8973323caadff6256,3698,M,60-65,Šumperk
6181b1b8973323caadff6257,3372,M,60-65,Kroměříž
6181b1b8973323caadff6258,4529,M,60-65,Uherské Hradiště
6181b1b8973323caadff6259,4296,M,60-65,Vsetín
6181b1b8973323caadff625a,5884,M,60-65,Zlín
6181b1b8973323caadff625b,6409,M,60-65,Frýdek-Místek
6181b1b8973323caadff625c,7718,M,60-65,Karviná
6181b1b8973323caadff625d,4464,M,60-65,Nový Jičín
6181b1b8973323caadff625e,5571,M,60-65,Opava
6181b1b8973323caadff625f,8841,M,60-65,Ostrava-město
6181b1b8973323caadff6260,52228,,15-20,Hlavní město Praha
6181b1b8973323caadff6261,7932,,15-20,Kladno
6181b1b8973323caadff6262,4818,,15-20,Kolín
6181b1b8973323caadff6263,5820,,15-20,Mladá Boleslav
6181b1b8973323caadff6264,5410,,15-20,Příbram
6181b1b8973323caadff6265,8875,,15-20,České Budějovice
6181b1b8973323caadff6266,3281,,15-20,Písek
6181b1b8973323caadff6267,4764,,15-20,Tábor
6181b1b8973323caadff6268,7963,,15-20,Plzeň-město
6181b1b8973323caadff6269,4412,,15-20,Cheb
6181b1b8973323caadff626a,5118,,15-20,Karlovy Vary
6181b1b8973323caadff626b,5761,,15-20,Litoměřice
6181b1b8973323caadff626c,6753,,15-20,Děčín
6181b1b8973323caadff626d,6231,,15-20,Chomutov
6181b1b8973323caadff626e,5496,,15-20,Most
6181b1b8973323caadff626f,6352,,15-20,Teplice
6181b1b8973323caadff6270,6132,,15-20,Ústí nad Labem
6181b1b8973323caadff6271,4942,,15-20,Česká Lípa
6181b1b8973323caadff6272,4198,,15-20,Jablonec nad Nisou
6181b1b8973323caadff6273,8306,,15-20,Liberec
6181b1b8973323caadff6274,7264,,15-20,Hradec Králové
6181b1b8973323caadff6275,5569,,15-20,Trutnov
6181b1b8973323caadff6276,4986,,15-20,Chrudim
6181b1b8973323caadff6277,7502,,15-20,Pardubice
6181b1b8973323caadff6278,4397,,15-20,Havlíčkův Brod
6181b1b8973323caadff6279,5287,,15-20,Jihlava
6181b1b8973323caadff627a,5227,,15-20,Třebíč
6181b1b8973323caadff627b,15363,,15-20,Brno-město
6181b1b8973323caadff627c,5173,,15-20,Břeclav
6181b1b8973323caadff627d,6912,,15-20,Hodonín
6181b1b8973323caadff627e,5418,,15-20,Znojmo
6181b1b8973323caadff627f,10762,,15-20,Olomouc
6181b1b8973323caadff6280,5141,,15-20,Prostějov
6181b1b8973323caadff6281,5988,,15-20,Přerov
6181b1b8973323caadff6282,5607,,15-20,Šumperk
6181b1b8973323caadff6283,4833,,15-20,Kroměříž
6181b1b8973323caadff6284,6466,,15-20,Uherské Hradiště
6181b1b8973323caadff6285,6685,,15-20,Vsetín
6181b1b8973323caadff6286,8788,,15-20,Zlín
6181b1b8973323caadff6287,10098,,15-20,Frýdek-Místek
6181b1b8973323caadff6288,11100,,15-20,Karviná
6181b1b8973323caadff6289,7286,,15-20,Nový Jičín
6181b1b8973323caadff628a,8450,,15-20,Opava
6181b1b8973323caadff628b,14729,,15-20,Ostrava-město
6181b1b8973323caadff628c,27850,M,20-25,Hlavní město Praha
6181b1b8973323caadff628d,3616,M,20-25,Kladno
6181b1b8973323caadff628e,2249,M,20-25,Kolín
6181b1b8973323caadff628f,2971,M,20-25,Mladá Boleslav
6181b1b8973323caadff6290,2617,M,20-25,Příbram
6181b1b8973323caadff6291,4288,M,20-25,České Budějovice
6181b1b8973323caadff6292,1728,M,20-25,Písek
6181b1b8973323caadff6293,2417,M,20-25,Tábor
6181b1b8973323caadff6294,4079,M,20-25,Plzeň-město
6181b1b8973323caadff6295,2152,M,20-25,Cheb
6181b1b8973323caadff6296,3058,M,20-25,Chomutov
6181b1b8973323caadff6297,2533,M,20-25,Karlovy Vary
6181b1b8973323caadff6298,3159,M,20-25,Děčín
6181b1b8973323caadff6299,2751,M,20-25,Litoměřice
6181b1b8973323caadff629a,2718,M,20-25,Most
6181b1b8973323caadff629b,2989,M,20-25,Teplice
6181b1b8973323caadff629c,2859,M,20-25,Ústí nad Labem
6181b1b8973323caadff629d,2634,M,20-25,Česká Lípa
6181b1b8973323caadff629e,2093,M,20-25,Jablonec nad Nisou
6181b1b8973323caadff629f,4172,M,20-25,Liberec
6181b1b8973323caadff62a0,3819,M,20-25,Hradec Králové
6181b1b8973323caadff62a1,2866,M,20-25,Trutnov
6181b1b8973323caadff62a2,2640,M,20-25,Chrudim
6181b1b8973323caadff62a3,4159,M,20-25,Pardubice
6181b1b8973323caadff62a4,2307,M,20-25,Havlíčkův Brod
6181b1b8973323caadff62a5,2677,M,20-25,Jihlava
6181b1b8973323caadff62a6,2741,M,20-25,Třebíč
6181b1b8973323caadff62a7,7818,M,20-25,Brno-město
6181b1b8973323caadff62a8,2717,M,20-25,Břeclav
6181b1b8973323caadff62a9,3558,M,20-25,Hodonín
6181b1b8973323caadff62aa,2850,M,20-25,Znojmo
6181b1b8973323caadff62ab,5097,M,20-25,Olomouc
6181b1b8973323caadff62ac,2472,M,20-25,Prostějov
6181b1b8973323caadff62ad,3009,M,20-25,Přerov
6181b1b8973323caadff62ae,2963,M,20-25,Šumperk
6181b1b8973323caadff62af,2393,M,20-25,Kroměříž
6181b1b8973323caadff62b0,3264,M,20-25,Uherské Hradiště
6181b1b8973323caadff62b1,3591,M,20-25,Vsetín
6181b1b8973323caadff62b2,4346,M,20-25,Zlín
6181b1b8973323caadff62b3,5131,M,20-25,Frýdek-Místek
6181b1b8973323caadff62b4,5849,M,20-25,Karviná
6181b1b8973323caadff62b5,3649,M,20-25,Nový Jičín
6181b1b8973323caadff62b6,4175,M,20-25,Opava
6181b1b8973323caadff62b7,7381,M,20-25,Ostrava-město
6181b1b8973323caadff62b8,4040,Z,45-50,Tábor
6181b1b8973323caadff62b9,7712,Z,45-50,Plzeň-město
6181b1b8973323caadff62ba,3899,Z,45-50,Cheb
6181b1b8973323caadff62bb,4754,Z,45-50,Karlovy Vary
6181b1b8973323caadff62bc,5450,Z,45-50,Děčín
6181b1b8973323caadff62bd,4999,Z,45-50,Chomutov
6181b1b8973323caadff62be,4849,Z,45-50,Litoměřice
6181b1b8973323caadff62bf,4523,Z,45-50,Most
6181b1b8973323caadff62c0,5479,Z,45-50,Teplice
6181b1b8973323caadff62c1,5074,Z,45-50,Ústí nad Labem
6181b1b8973323caadff62c2,4159,Z,45-50,Česká Lípa
6181b1b8973323caadff62c3,3738,Z,45-50,Jablonec nad Nisou
6181b1b8973323caadff62c4,7419,Z,45-50,Liberec
6181b1b8973323caadff62c5,6421,Z,45-50,Hradec Králové
6181b1b8973323caadff62c6,4712,Z,45-50,Trutnov
6181b1b8973323caadff62c7,3947,Z,45-50,Chrudim
6181b1b8973323caadff62c8,7027,Z,45-50,Pardubice
6181b1b8973323caadff62c9,3656,Z,45-50,Havlíčkův Brod
6181b1b8973323caadff62ca,4510,Z,45-50,Jihlava
6181b1b8973323caadff62cb,4342,Z,45-50,Třebíč
6181b1b8973323caadff62cc,14166,Z,45-50,Brno-město
6181b1b8973323caadff62cd,4654,Z,45-50,Břeclav
6181b1b8973323caadff62ce,6045,Z,45-50,Hodonín
6181b1b8973323caadff62cf,4682,Z,45-50,Znojmo
6181b1b8973323caadff62d0,9420,Z,45-50,Olomouc
6181b1b8973323caadff62d1,4313,Z,45-50,Prostějov
6181b1b8973323caadff62d2,5221,Z,45-50,Přerov
6181b1b8973323caadff62d3,4788,Z,45-50,Šumperk
6181b1b8973323caadff62d4,4183,Z,45-50,Kroměříž
6181b1b8973323caadff62d5,5593,Z,45-50,Uherské Hradiště
6181b1b8973323caadff62d6,5563,Z,45-50,Vsetín
6181b1b8973323caadff62d7,7586,Z,45-50,Zlín
6181b1b8973323caadff62d8,52830,Z,45-50,Hlavní město Praha
6181b1b8973323caadff62d9,7046,Z,45-50,Kladno
6181b1b8973323caadff62da,4164,Z,45-50,Kolín
6181b1b8973323caadff62db,5272,Z,45-50,Mladá Boleslav
6181b1b8973323caadff62dc,4630,Z,45-50,Příbram
6181b1b8973323caadff62dd,8090,Z,45-50,České Budějovice
6181b1b8973323caadff62de,2857,Z,45-50,Písek
6181b1b8973323caadff62df,8559,Z,45-50,Frýdek-Místek
6181b1b8973323caadff62e0,9484,Z,45-50,Karviná
6181b1b8973323caadff62e1,5932,Z,45-50,Nový Jičín
6181b1b8973323caadff62e2,6981,Z,45-50,Opava
6181b1b8973323caadff62e3,12505,Z,45-50,Ostrava-město
6181b1b8973323caadff62e4,27302,Z,20-25,Hlavní město Praha
6181b1b8973323caadff62e5,2567,Z,20-25,Znojmo
6181b1b8973323caadff62e6,5038,Z,20-25,Olomouc
6181b1b8973323caadff62e7,2388,Z,20-25,Prostějov
6181b1b8973323caadff62e8,2842,Z,20-25,Přerov
6181b1b8973323caadff62e9,2625,Z,20-25,Šumperk
6181b1b8973323caadff62ea,2271,Z,20-25,Kroměříž
6181b1b8973323caadff62eb,3128,Z,20-25,Uherské Hradiště
6181b1b8973323caadff62ec,3228,Z,20-25,Vsetín
6181b1b8973323caadff62ed,4098,Z,20-25,Zlín
6181b1b8973323caadff62ee,4828,Z,20-25,Frýdek-Místek
6181b1b8973323caadff62ef,5529,Z,20-25,Karviná
6181b1b8973323caadff62f0,3485,Z,20-25,Nový Jičín
6181b1b8973323caadff62f1,3937,Z,20-25,Opava
6181b1b8973323caadff62f2,7109,Z,20-25,Ostrava-město
6181b1b8973323caadff62f3,4105,Z,20-25,České Budějovice
6181b1b8973323caadff62f4,1618,Z,20-25,Písek
6181b1b8973323caadff62f5,2199,Z,20-25,Tábor
6181b1b8973323caadff62f6,3917,Z,20-25,Plzeň-město
6181b1b8973323caadff62f7,3456,Z,20-25,Kladno
6181b1b8973323caadff62f8,2086,Z,20-25,Kolín
6181b1b8973323caadff62f9,2654,Z,20-25,Mladá Boleslav
6181b1b8973323caadff62fa,2519,Z,20-25,Příbram
6181b1b8973323caadff62fb,2053,Z,20-25,Cheb
6181b1b8973323caadff62fc,2426,Z,20-25,Karlovy Vary
6181b1b8973323caadff62fd,3042,Z,20-25,Děčín
6181b1b8973323caadff62fe,2937,Z,20-25,Chomutov
6181b1b8973323caadff62ff,2546,Z,20-25,Litoměřice
6181b1b8973323caadff6300,2531,Z,20-25,Most
6181b1b8973323caadff6301,2925,Z,20-25,Teplice
6181b1b8973323caadff6302,2745,Z,20-25,Ústí nad Labem
6181b1b8973323caadff6303,2458,Z,20-25,Česká Lípa
6181b1b8973323caadff6304,1992,Z,20-25,Jablonec nad Nisou
6181b1b8973323caadff6305,3961,Z,20-25,Liberec
6181b1b8973323caadff6306,3513,Z,20-25,Hradec Králové
6181b1b8973323caadff6307,2590,Z,20-25,Trutnov
6181b1b8973323caadff6308,2427,Z,20-25,Chrudim
6181b1b8973323caadff6309,3786,Z,20-25,Pardubice
6181b1b8973323caadff630a,2135,Z,20-25,Havlíčkův Brod
6181b1b8973323caadff630b,2536,Z,20-25,Jihlava
6181b1b8973323caadff630c,2541,Z,20-25,Třebíč
6181b1b8973323caadff630d,7583,Z,20-25,Brno-město
6181b1b8973323caadff630e,2438,Z,20-25,Břeclav
6181b1b8973323caadff630f,3336,Z,20-25,Hodonín
6181b1b8973323caadff6310,3871,M,55-60,Mladá Boleslav
6181b1b8973323caadff6311,3756,M,55-60,Příbram
6181b1b8973323caadff6312,6122,M,55-60,České Budějovice
6181b1b8973323caadff6313,2320,M,55-60,Písek
6181b1b8973323caadff6314,3269,M,55-60,Tábor
6181b1b8973323caadff6315,5752,M,55-60,Plzeň-město
6181b1b8973323caadff6316,2989,M,55-60,Cheb
6181b1b8973323caadff6317,3992,M,55-60,Karlovy Vary
6181b1b8973323caadff6318,3935,M,55-60,Děčín
6181b1b8973323caadff6319,4209,M,55-60,Chomutov
6181b1b8973323caadff631a,3683,M,55-60,Litoměřice
6181b1b8973323caadff631b,3962,M,55-60,Most
6181b1b8973323caadff631c,4199,M,55-60,Teplice
6181b1b8973323caadff631d,3646,M,55-60,Ústí nad Labem
6181b1b8973323caadff631e,37833,M,55-60,Hlavní město Praha
6181b1b8973323caadff631f,5203,M,55-60,Kladno
6181b1b8973323caadff6320,3100,M,55-60,Kolín
6181b1b8973323caadff6321,3134,M,55-60,Česká Lípa
6181b1b8973323caadff6322,2689,M,55-60,Jablonec nad Nisou
6181b1b8973323caadff6323,5153,M,55-60,Liberec
6181b1b8973323caadff6324,4884,M,55-60,Hradec Králové
6181b1b8973323caadff6325,3673,M,55-60,Trutnov
6181b1b8973323caadff6326,3355,M,55-60,Chrudim
6181b1b8973323caadff6327,5218,M,55-60,Pardubice
6181b1b8973323caadff6328,3140,M,55-60,Havlíčkův Brod
6181b1b8973323caadff6329,3625,M,55-60,Jihlava
6181b1b8973323caadff632a,3763,M,55-60,Třebíč
6181b1b8973323caadff632b,11036,M,55-60,Brno-město
6181b1b8973323caadff632c,3826,M,55-60,Břeclav
6181b1b8973323caadff632d,5403,M,55-60,Hodonín
6181b1b8973323caadff632e,3718,M,55-60,Znojmo
6181b1b8973323caadff632f,7192,M,55-60,Olomouc
6181b1b8973323caadff6330,3491,M,55-60,Prostějov
6181b1b8973323caadff6331,4333,M,55-60,Přerov
6181b1b8973323caadff6332,3810,M,55-60,Šumperk
6181b1b8973323caadff6333,3353,M,55-60,Kroměříž
6181b1b8973323caadff6334,4885,M,55-60,Uherské Hradiště
6181b1b8973323caadff6335,4837,M,55-60,Vsetín
6181b1b8973323caadff6336,6193,M,55-60,Zlín
6181b1b8973323caadff6337,7439,M,55-60,Frýdek-Místek
6181b1b8973323caadff6338,8850,M,55-60,Karviná
6181b1b8973323caadff6339,4951,M,55-60,Nový Jičín
6181b1b8973323caadff633a,5778,M,55-60,Opava
6181b1b8973323caadff633b,10674,M,55-60,Ostrava-město
6181b1b8973323caadff633c,55152,,20-25,Hlavní město Praha
6181b1b8973323caadff633d,7072,,20-25,Kladno
6181b1b8973323caadff633e,4335,,20-25,Kolín
6181b1b8973323caadff633f,5625,,20-25,Mladá Boleslav
6181b1b8973323caadff6340,5136,,20-25,Příbram
6181b1b8973323caadff6341,8393,,20-25,České Budějovice
6181b1b8973323caadff6342,3346,,20-25,Písek
6181b1b8973323caadff6343,4616,,20-25,Tábor
6181b1b8973323caadff6344,7996,,20-25,Plzeň-město
6181b1b8973323caadff6345,4205,,20-25,Cheb
6181b1b8973323caadff6346,4959,,20-25,Karlovy Vary
6181b1b8973323caadff6347,6201,,20-25,Děčín
6181b1b8973323caadff6348,5995,,20-25,Chomutov
6181b1b8973323caadff6349,5297,,20-25,Litoměřice
6181b1b8973323caadff634a,5604,,20-25,Ústí nad Labem
6181b1b8973323caadff634b,5249,,20-25,Most
6181b1b8973323caadff634c,5914,,20-25,Teplice
6181b1b8973323caadff634d,5092,,20-25,Česká Lípa
6181b1b8973323caadff634e,4085,,20-25,Jablonec nad Nisou
6181b1b8973323caadff634f,8133,,20-25,Liberec
6181b1b8973323caadff6350,7332,,20-25,Hradec Králové
6181b1b8973323caadff6351,5456,,20-25,Trutnov
6181b1b8973323caadff6352,5067,,20-25,Chrudim
6181b1b8973323caadff6353,7945,,20-25,Pardubice
6181b1b8973323caadff6354,4442,,20-25,Havlíčkův Brod
6181b1b8973323caadff6355,5213,,20-25,Jihlava
6181b1b8973323caadff6356,5282,,20-25,Třebíč
6181b1b8973323caadff6357,15401,,20-25,Brno-město
6181b1b8973323caadff6358,5155,,20-25,Břeclav
6181b1b8973323caadff6359,6894,,20-25,Hodonín
6181b1b8973323caadff635a,5417,,20-25,Znojmo
6181b1b8973323caadff635b,10135,,20-25,Olomouc
6181b1b8973323caadff635c,4860,,20-25,Prostějov
6181b1b8973323caadff635d,5851,,20-25,Přerov
6181b1b8973323caadff635e,5588,,20-25,Šumperk
6181b1b8973323caadff635f,4664,,20-25,Kroměříž
6181b1b8973323caadff6360,6392,,20-25,Uherské Hradiště
6181b1b8973323caadff6361,6819,,20-25,Vsetín
6181b1b8973323caadff6362,8444,,20-25,Zlín
6181b1b8973323caadff6363,9959,,20-25,Frýdek-Místek
6181b1b8973323caadff6364,11378,,20-25,Karviná
6181b1b8973323caadff6365,7134,,20-25,Nový Jičín
6181b1b8973323caadff6366,8112,,20-25,Opava
6181b1b8973323caadff6367,14490,,20-25,Ostrava-město
6181b1b8973323caadff6368,108880,,30-35,Hlavní město Praha
6181b1b8973323caadff6369,10846,,30-35,Kladno
6181b1b8973323caadff636a,7069,,30-35,Kolín
6181b1b8973323caadff636b,9154,,30-35,Mladá Boleslav
6181b1b8973323caadff636c,7235,,30-35,Příbram
6181b1b8973323caadff636d,13547,,30-35,České Budějovice
6181b1b8973323caadff636e,4416,,30-35,Písek
6181b1b8973323caadff636f,6141,,30-35,Tábor
6181b1b8973323caadff6370,14364,,30-35,Plzeň-město
6181b1b8973323caadff6371,5828,,30-35,Havlíčkův Brod
6181b1b8973323caadff6372,7457,,30-35,Jihlava
6181b1b8973323caadff6373,6911,,30-35,Třebíč
6181b1b8973323caadff6374,30151,,30-35,Brno-město
6181b1b8973323caadff6375,7510,,30-35,Břeclav
